,pretty_formula,composition,mean simul. packing efficiency,mean abs simul. packing efficiency,dist from 1 clusters |APE| < 0.010,PymatgenData mean X,PymatgenData std_dev X,PymatgenData mean group,PymatgenData std_dev group,PymatgenData mean block,PymatgenData std_dev block,PymatgenData mean atomic_mass,PymatgenData std_dev atomic_mass,PymatgenData mean atomic_radius,PymatgenData std_dev atomic_radius,PymatgenData mean mendeleev_no,PymatgenData std_dev mendeleev_no,PymatgenData mean electrical_resistivity,PymatgenData mean thermal_conductivity,PymatgenData std_dev thermal_conductivity,PymatgenData mean melting_point,PymatgenData std_dev melting_point,Miedema_deltaH_amor,frac s valence electrons,frac p valence electrons,frac d valence electrons,frac f valence electrons,Yang omega,Yang delta,Miedema_deltaH_ami,Miedema_deltaH_am_min
76,Ir0Ni76Ta24,Ni76 Ta24,-0.009845355,0.009845355,0.014142136,1.8116,0.28991378,8.8,3.535533906,3,0,88.0344752,86.44697184,1.374,0.070710678,63.4,10.60660172,8.71E-08,82.84,24.04163056,2102.88,1104.500792,-0.207180921,0.164473684,0,0.559210526,0.276315789,0.45536147,0.06215211,0.104993903,-0.046677804
77,Ir0Ni77Ta23,Ni77 Ta23,-0.00843745,0.00843745,0.022223356,1.8157,0.28991378,8.85,3.535533906,3,0,86.8119304,86.44697184,1.373,0.070710678,63.55,10.60660172,8.65E-08,83.18,24.04163056,2087.26,1104.500792,-0.19794986,0.165700083,0,0.567522784,0.266777133,0.45553462,0.06133173,0.102335302,-0.041384781
78,Ir0Ni78Ta22,Ni78 Ta22,-0.007029365,0.007029365,0.00808122,1.8198,0.28991378,8.9,3.535533906,3,0,85.5893856,86.44697184,1.372,0.070710678,63.7,10.60660172,8.59E-08,83.52,24.04163056,2071.64,1104.500792,-0.188431084,0.166944908,0,0.575959933,0.257095159,0.455914911,0.060459977,0.099682292,-0.035922815
79,Ir0Ni79Ta21,Ni79 Ta21,-0.0056211,0.0056211,0.006060915,1.8239,0.28991378,8.95,3.535533906,3,0,84.3668408,86.44697184,1.371,0.070710678,63.85,10.60660172,8.52E-08,83.86,24.04163056,2056.02,1104.500792,-0.178643928,0.168208579,0,0.584524811,0.247266611,0.456519662,0.059534245,0.097046692,-0.030312195
80,Ir0Ni80Ta20,Ni80 Ta20,-0.004212655,0.004493107,0.020203051,1.828,0.28991378,9,3.535533906,3,0,83.144296,86.44697184,1.37,0.070710678,64,10.60660172,8.46E-08,84.2,24.04163056,2040.4,1104.500792,-0.168607975,0.169491525,0,0.593220339,0.237288136,0.457369045,0.058551618,0.094440432,-0.024573469
81,Ir0Ni81Ta19,Ni81 Ta19,-0.002804031,0.003626311,0.034345187,1.8321,0.28991378,9.05,3.535533906,3,0,81.9217512,86.44697184,1.369,0.070710678,64.15,10.60660172,8.40E-08,84.54,24.04163056,2024.78,1104.500792,-0.158342892,0.170794193,0,0.60204953,0.227156277,0.458486677,0.057508813,0.091875481,-0.020281932
82,Ir0Ni82Ta18,Ni82 Ta18,-0.001395226,0.002700824,0.048487322,1.8362,0.28991378,9.1,3.535533906,3,0,80.6992064,86.44697184,1.368,0.070710678,64.3,10.60660172,8.33E-08,84.88,24.04163056,2009.16,1104.500792,-0.147868248,0.17211704,0,0.611015491,0.21686747,0.459900386,0.056402114,0.089363773,-0.015903516
83,Ir0Ni83Ta17,Ni83 Ta17,1.38E-05,0.001716646,0.038385797,1.8403,0.28991378,9.15,3.535533906,3,0,79.4766616,86.44697184,1.367,0.070710678,64.45,10.60660172,8.27E-08,85.22,24.04163056,1993.54,1104.500792,-0.137203309,0.173460538,0,0.620121422,0.20641804,0.461643186,0.055227294,0.086917116,-0.011458508
84,Ir0Ni84Ta16,Ni84 Ta16,0.001422922,0.001422922,0.024243661,1.8444,0.28991378,9.2,3.535533906,3,0,78.2541168,86.44697184,1.366,0.070710678,64.6,10.60660172,8.21E-08,85.56,24.04163056,1977.92,1104.500792,-0.126366808,0.174825175,0,0.629370629,0.195804196,0.463754566,0.053979503,0.084547086,-0.006966683
85,Ir0Ni85Ta15,Ni85 Ta15,0.002832265,0.002832265,0.010101525,1.8485,0.28991378,9.25,3.535533906,3,0,77.031572,86.44697184,1.365,0.070710678,64.75,10.60660172,8.15E-08,85.9,24.04163056,1962.3,1104.500792,-0.115376689,0.176211454,0,0.63876652,0.185022026,0.466282198,0.052653139,0.082264911,-0.002447041
86,Ir0Ni86Ta14,Ni86 Ta14,0.004241789,0.004241789,0.00404061,1.8526,0.28991378,9.3,3.535533906,3,0,75.8090272,86.44697184,1.364,0.070710678,64.9,10.60660172,8.08E-08,86.24,24.04163056,1946.68,1104.500792,-0.104249814,0.177619893,0,0.648312611,0.174067496,0.469284247,0.051241673,0.080081319,0.002082479
87,Ir0Ni87Ta13,Ni87 Ta13,0.005651492,0.005651492,0.018182746,1.8567,0.28991378,9.35,3.535533906,3,0,74.5864824,86.44697184,1.363,0.070710678,65.05,10.60660172,8.02E-08,86.58,24.04163056,1931.06,1104.500792,-0.093001644,0.17905103,0,0.658012534,0.162936437,0.472832554,0.049737411,0.078006377,0.006605321
88,Ir0Ni88Ta12,Ni88 Ta12,0.007061376,0.007061376,0.032324881,1.8608,0.28991378,9.4,3.535533906,3,0,73.3639376,86.44697184,1.362,0.070710678,65.2,10.60660172,7.96E-08,86.92,24.04163056,1915.44,1104.500792,-0.081645873,0.180505415,0,0.667870036,0.151624549,0.477017111,0.048131191,0.076049294,0.011106677
89,Ir0Ni89Ta11,Ni89 Ta11,0.008471439,0.008471439,0.046467017,1.8649,0.28991378,9.45,3.535533906,3,0,72.1413928,86.44697184,1.361,0.070710678,65.35,10.60660172,7.89E-08,87.26,24.04163056,1899.82,1104.500792,-0.070194025,0.181983621,0,0.67788899,0.140127389,0.481952521,0.04641194,0.074218188,0.015573891
90,Ir0Ni90Ta10,Ni90 Ta10,0.009881682,0.009881682,0.060609153,1.869,0.28991378,9.5,3.535533906,3,0,70.918848,86.44697184,1.36,0.070710678,65.5,10.60660172,7.83E-08,87.6,24.04163056,1884.2,1104.500792,-0.058655007,0.183486239,0,0.688073394,0.128440367,0.487787587,0.044566067,0.072519826,0.019996907
91,Ir0Ni91Ta9,Ni91 Ta9,0.011292104,0.011292104,0.074751288,1.8731,0.28991378,9.55,3.535533906,3,0,69.6963032,86.44697184,1.359,0.070710678,65.65,10.60660172,7.77E-08,87.94,24.04163056,1868.58,1104.500792,-0.047034603,0.185013876,0,0.698427382,0.116558742,0.49472004,0.042576568,0.070959313,0.024368769
92,Ir0Ni92Ta8,Ni92 Ta8,0.012702707,0.012702707,0.088893424,1.8772,0.28991378,9.6,3.535533906,3,0,68.4737584,86.44697184,1.358,0.070710678,65.8,10.60660172,7.70E-08,88.28,24.04163056,1852.96,1104.500792,-0.035334928,0.186567164,0,0.708955224,0.104477612,0.503020075,0.040421666,0.069539746,0.028686177
93,Ir0Ni93Ta7,Ni93 Ta7,0.014113489,0.014113489,0.10303556,1.8813,0.28991378,9.65,3.535533906,3,0,67.2512136,86.44697184,1.357,0.070710678,65.95,10.60660172,7.64E-08,88.62,24.04163056,1837.34,1104.500792,-0.023553812,0.188146754,0,0.719661336,0.09219191,0.513069873,0.038072672,0.068261816,0.032950093
94,Ir0Ni94Ta6,Ni94 Ta6,0.015524451,0.015524451,0.117177695,1.8854,0.28991378,9.7,3.535533906,3,0,66.0286688,86.44697184,1.356,0.070710678,66.1,10.60660172,7.58E-08,88.96,24.04163056,1821.72,1104.500792,-0.011684138,0.189753321,0,0.730550285,0.079696395,0.525434119,0.035490404,0.067123366,0.037166406
95,Ir0Ni95Ta5,Ni95 Ta5,0.016935593,0.016935593,0.131319831,1.8895,0.28991378,9.75,3.535533906,3,0,64.806124,86.44697184,1.355,0.070710678,66.25,10.60660172,7.52E-08,89.3,24.04163056,1806.1,1104.500792,0.000286886,0.19138756,0,0.741626794,0.066985646,0.540996025,0.032618779,0.0661189,0.041346666
96,Ir0Ni96Ta4,Ni96 Ta4,0.018346915,0.018346915,0.145461966,1.8936,0.28991378,9.8,3.535533906,3,0,63.5835792,86.44697184,1.354,0.070710678,66.4,10.60660172,7.45E-08,89.64,24.04163056,1790.48,1104.500792,0.012378514,0.193050193,0,0.752895753,0.054054054,0.561248451,0.029372234,0.06523905,0.045508862
97,Ir0Ni97Ta3,Ni97 Ta3,0.019758416,0.019758416,0.159604102,1.8977,0.28991378,9.85,3.535533906,3,0,62.3610344,86.44697184,1.353,0.070710678,66.55,10.60660172,7.39E-08,89.98,24.04163056,1774.86,1104.500792,0.024617298,0.194741967,0,0.76436222,0.040895813,0.589015435,0.025607626,0.064470007,0.049678264
98,Ir0Ni98Ta2,Ni98 Ta2,0.021170098,0.021170098,0.173746238,1.9018,0.28991378,9.9,3.535533906,3,0,61.1384896,86.44697184,1.352,0.070710678,66.7,10.60660172,7.33E-08,90.32,24.04163056,1759.24,1104.500792,0.037037983,0.196463654,0,0.776031434,0.027504912,0.630696506,0.021047634,0.06379293,0.053888314
99,Ir0Ni99Ta1,Ni99 Ta1,0.022581959,0.022581959,0.187888373,1.9059,0.28991378,9.95,3.535533906,3,0,59.9159448,86.44697184,1.351,0.070710678,66.85,10.60660172,7.26E-08,90.66,24.04163056,1743.62,1104.500792,0.04968443,0.198216056,0,0.787908821,0.013875124,0.706917291,0.014981188,0.063183346,0.058181552
100,Ir0Ni100Ta0,Ni100,0.023994,0.023994,1,1.91,0,10,0,3,0,58.6934,0,1.35,0,67,0,7.20E-08,91,0,1728,0,0.062610574,0.2,0,0.8,0,0,0,0.062610574,0.062610574
101,Ir1Ni0Ta99,Ir1 Ta99,0.024741652,0.024741652,0.7939799,1.507,0.494974747,5.04,2.828427125,3,0,181.0605712,7.96847117,1.449,0.070710678,52.14,9.899494937,1.34E-07,57.93,65.76093065,3284.49,389.6158364,0.098349475,0.105042017,0,0.159663866,0.735294118,0.74264175,0.00617962,0.119033889,0.119033889
102,Ir1Ni1Ta98,Ir1 Ni1 Ta98,0.024821869,0.025900385,0.214838441,1.5111,0.404849725,5.09,3.193823354,3,0,179.8380264,61.59877843,1.448,0.070530981,52.29,10.23319472,1.33E-07,58.27,49.47365089,3268.87,827.6315222,0.086688839,0.105540897,0,0.163060686,0.731398417,0.957558345,0.014397807,0.118526561,0.118526561
103,Ir1Ni2Ta97,Ir1 Ni2 Ta97,0.025690509,0.026995246,0.200720923,1.5152,0.370198729,5.14,3.305802118,3,0,178.6154816,70.92189209,1.447,0.070468932,52.44,10.34094549,1.33E-07,58.61,42.73457648,3253.25,928.1557873,0.075445974,0.106044539,0,0.166489926,0.727465536,0.974546903,0.019334925,0.117987862,0.117987862
104,Ir1Ni3Ta96,Ir1 Ni3 Ta96,0.026560232,0.028037867,0.186607133,1.5193,0.351639019,5.19,3.36016334,3,0,177.3929368,75.14130065,1.446,0.070436073,52.59,10.39398305,1.32E-07,58.95,38.94067243,3237.63,974.4057561,0.064434429,0.10655301,0,0.169952051,0.723494939,0.95994991,0.023190366,0.117447245,0.117447245
105,Ir1Ni4Ta95,Ir1 Ni4 Ta95,0.027431037,0.029028251,0.172497987,1.5234,0.340030086,5.24,3.392242163,3,0,176.170392,77.56012243,1.445,0.070414816,52.74,10.42539857,1.32E-07,59.29,36.47945342,3222.01,1001.08047,0.053572609,0.107066381,0,0.173447537,0.719486081,0.937502921,0.026441178,0.116935457,0.116935457
106,Ir1Ni5Ta94,Ir1 Ni5 Ta94,0.028302924,0.029966396,0.158394725,1.5275,0.332069587,5.29,3.413376972,3,0,174.9478472,79.1306805,1.444,0.070399313,52.89,10.44607039,1.31E-07,59.63,34.74399216,3206.39,1018.448361,0.042829097,0.107584723,0,0.176976869,0.715438408,0.913636817,0.029288997,0.116465379,0.116465379
107,Ir1Ni6Ta93,Ir1 Ni6 Ta93,0.029175893,0.030852302,0.144299072,1.5316,0.326265712,5.34,3.428326801,3,0,173.7253024,80.23338182,1.443,0.070387058,53.04,10.46062415,1.30E-07,59.97,33.45060422,3190.77,1030.656634,0.032186372,0.108108108,0,0.180540541,0.711351351,0.890409062,0.031841779,0.116045283,0.116045283
108,Ir1Ni7Ta92,Ir1 Ni7 Ta92,0.030049945,0.03168597,0.1302135,1.5357,0.321843926,5.39,3.43943953,3,0,172.5027576,81.0505089,1.442,0.070376798,53.19,10.47136067,1.30E-07,60.31,32.44769059,3175.15,1039.704921,0.021631843,0.108636611,0,0.184139055,0.707224335,0.868481411,0.034165388,0.115681979,0.115681979
109,Ir1Ni8Ta91,Ir1 Ni8 Ta91,0.030925079,0.032467399,0.116141676,1.5398,0.31836151,5.44,3.448007328,3,0,171.2802128,81.68045992,1.441,0.070367836,53.34,10.47955342,1.29E-07,60.65,31.64642748,3159.53,1046.676981,0.011155426,0.109170306,0,0.187772926,0.703056769,0.848013871,0.036303538,0.115381484,0.115381484
110,Ir1Ni9Ta90,Ir1 Ni9 Ta90,-0.031593443,0.031593443,0.102089286,1.5439,0.31554683,5.49,3.454800076,3,0,170.057668,82.1810574,1.44,0.070359754,53.49,10.48596422,1.28E-07,60.99,30.99113575,3143.91,1052.211464,0.000748778,0.10970927,0,0.191442677,0.698848053,0.82897757,0.038287012,0.115149154,0.115149154
111,Ir1Ni10Ta89,Ir1 Ni10 Ta89,-0.02992858,0.02992858,0.088065632,1.548,0.313223884,5.54,3.460305018,3,0,168.8351232,82.58852043,1.439,0.070352284,53.64,10.49107666,1.28E-07,61.33,30.44505568,3128.29,1056.709235,-0.00959497,0.110253583,0,0.195148842,0.694597574,0.811275148,0.040138454,0.11498968,0.111992561
112,Ir1Ni11Ta88,Ir1 Ni11 Ta88,-0.028264504,0.028264504,0.074087036,1.5521,0.311273573,5.59,3.464845543,3,0,167.6125784,82.92669691,1.438,0.070345246,53.79,10.49521246,1.27E-07,61.67,29.98289891,3112.67,1060.434654,-0.019881336,0.110803324,0,0.198891967,0.690304709,0.794789582,0.041875101,0.114907083,0.103913895
113,Ir1Ni12Ta87,Ir1 Ni12 Ta87,-0.026601214,0.026601214,0.0601849,1.5562,0.309612407,5.64,3.468644701,3,0,166.3900336,83.21193216,1.437,0.070338514,53.94,10.49859383,1.27E-07,62.01,29.5866759,3097.05,1063.569132,-0.030114546,0.111358575,0,0.202672606,0.68596882,0.779404234,0.043510428,0.114904695,0.095794228
114,Ir1Ni13Ta86,Ir1 Ni13 Ta86,-0.024938711,0.025109182,0.046427961,1.5603,0.308180109,5.69,3.471861298,3,0,165.1674888,83.45580531,1.436,0.070331998,54.09,10.50137918,1.26E-07,62.35,29.24322815,3081.43,1066.241306,-0.040297567,0.111919418,0,0.206491326,0.681589256,0.765010697,0.045055203,0.114985153,0.087630723
115,Ir1Ni14Ta85,Ir1 Ni14 Ta85,-0.023276996,0.023833825,0.032998316,1.5644,0.306932065,5.74,3.474611453,3,0,163.944944,83.66674912,1.435,0.070325631,54.24,10.50368438,1.25E-07,62.69,28.94270175,3065.81,1068.544927,-0.050432144,0.112485939,0,0.210348706,0.677165354,0.751511337,0.046518189,0.115150394,0.079421709
116,Ir1Ni15Ta84,Ir1 Ni15 Ta84,-0.021616067,0.022612576,0.020548047,1.5685,0.305834544,5.79,3.476982021,3,0,162.7223992,83.85105102,1.434,0.07031936,54.39,10.50559611,1.25E-07,63.03,28.67756736,3050.19,1070.549937,-0.060518821,0.113058225,0,0.214245336,0.672696439,0.738819527,0.047906626,0.115401654,0.071166666
117,Ir1Ni16Ta83,Ir1 Ni16 Ta83,-0.019955925,0.021445434,0.012472191,1.5726,0.304861566,5.84,3.479039247,3,0,161.4998544,84.01349484,1.433,0.070313145,54.54,10.50718045,1.24E-07,63.37,28.44197058,3034.57,1072.309568,-0.07055697,0.113636364,0,0.218181818,0.668181818,0.726858925,0.049226574,0.115739473,0.06286621
118,Ir1Ni17Ta82,Ir1 Ni17 Ta82,-0.018296569,0.0203324,0.016996732,1.5767,0.303992797,5.89,3.480834523,3,0,160.2773096,84.15778505,1.432,0.070306953,54.69,10.50848858,1.23E-07,63.71,28.23128926,3018.95,1073.865057,-0.08054482,0.114220445,0,0.222158766,0.663620788,0.715562418,0.05048316,0.116163695,0.054522073
119,Ir1Ni18Ta81,Ir1 Ni18 Ta81,-0.016638001,0.019273474,0.028674418,1.5808,0.303212091,5.94,3.482408309,3,0,159.0547648,84.2868351,1.431,0.070300758,54.84,10.50956074,1.23E-07,64.05,28.04182467,3003.33,1075.248834,-0.090479479,0.114810563,0,0.226176808,0.659012629,0.704871008,0.051680766,0.11667348,0.046137081
120,Ir1Ni19Ta80,Ir1 Ni19 Ta80,-0.014980219,0.018268655,0.04189935,1.5849,0.302506464,5.99,3.483792882,3,0,157.83222,84.40296794,1.43,0.070294536,54.99,10.51042895,1.22E-07,64.39,27.8705813,2987.71,1076.486756,-0.100356971,0.115406809,0,0.230236584,0.654356607,0.694732757,0.052823165,0.117267309,0.037715125
121,Ir1Ni20Ta79,Ir1 Ni20 Ta79,-0.013323225,0.017317944,0.055577773,1.589,0.301865354,6.04,3.485014289,3,0,156.6096752,84.50805851,1.429,0.070288269,55.14,10.51111893,1.22E-07,64.73,27.71510705,2972.09,1077.599689,-0.110172263,0.116009281,0,0.234338747,0.649651972,0.685101844,0.053913632,0.117943001,0.02470085
122,Ir1Ni21Ta78,Ir1 Ni21 Ta78,-0.015920452,0.015920452,0.050990195,1.5931,0.301280084,6.09,3.486093765,3,0,155.3871304,84.60363689,1.428,0.070281939,55.29,10.51165157,1.21E-07,65.07,27.57337518,2956.47,1078.604651,-0.119919304,0.116618076,0,0.238483965,0.644897959,0.675937739,0.054955027,0.118697721,0.010520397
123,Ir1Ni22Ta77,Ir1 Ni22 Ta77,-0.014461568,0.014461568,0.037416574,1.5972,0.300743455,6.14,3.487048781,3,0,154.1645856,84.69096417,1.427,0.070275531,55.44,10.51204393,1.20E-07,65.41,27.44369585,2940.85,1079.515662,-0.129591055,0.117233294,0,0.242672919,0.640093787,0.66720449,0.055949859,0.119528006,-0.003679268
124,Ir1Ni23Ta76,Ir1 Ni23 Ta76,-0.013002924,0.013002924,0.024494897,1.6013,0.300249445,6.19,3.487893828,3,0,152.9420408,84.77108916,1.426,0.070269032,55.59,10.51231006,1.20E-07,65.75,27.3246489,2925.23,1080.344369,-0.139179535,0.117855038,0,0.246906305,0.635238656,0.658870117,0.056900344,0.120429774,-0.017890318
125,Ir1Ni24Ta75,Ir1 Ni24 Ta75,-0.011544521,0.011544521,0.014142136,1.6054,0.299792978,6.24,3.488641012,3,0,151.719496,84.84489132,1.425,0.070262428,55.74,10.51246157,1.19E-07,66.09,27.2150322,2909.61,1081.100528,-0.14867586,0.118483412,0,0.251184834,0.630331754,0.65090609,0.057808442,0.121398355,-0.032104037
126,Ir1Ni25Ta74,Ir1 Ni25 Ta74,-0.010086359,0.010086359,0.014142136,1.6095,0.299369742,6.29,3.489300512,3,0,150.4969512,84.91311371,1.424,0.070255708,55.89,10.51250813,1.18E-07,66.43,27.11382143,2893.99,1081.792369,-0.158070286,0.119118523,0,0.255509232,0.625372245,0.643286888,0.058675896,0.122428513,-0.043616157
127,Ir1Ni26Ta73,Ir1 Ni26 Ta73,-0.008628438,0.008628438,0.012472191,1.6136,0.298976053,6.34,3.48988093,3,0,149.2744064,84.97638851,1.423,0.07024886,56.04,10.51245774,1.18E-07,66.77,27.02013845,2878.37,1082.426882,-0.167352259,0.119760479,0,0.25988024,0.620359281,0.63598962,0.059504261,0.123514472,-0.050291644
128,Ir1Ni27Ta72,Ir1 Ni27 Ta72,-0.007170757,0.007170757,0.016996732,1.6177,0.298608742,6.39,3.490389575,3,0,148.0518616,85.03525703,1.422,0.070241873,56.19,10.51231709,1.17E-07,67.11,26.93322629,2862.75,1083.010036,-0.176510465,0.120409392,0,0.264298615,0.615291993,0.628993702,0.060294925,0.124649953,-0.056938785
129,Ir1Ni28Ta71,Ir1 Ni28 Ta71,-0.005713317,0.006042411,0.028674418,1.6218,0.298265068,6.44,3.490832679,3,0,146.8293168,85.09018557,1.421,0.070234735,56.34,10.51209174,1.16E-07,67.45,26.85242907,2847.13,1083.546959,-0.185532879,0.121065375,0,0.268765133,0.610169492,0.622280586,0.061049132,0.125828203,-0.06354578
130,Ir1Ni29Ta70,Ir1 Ni29 Ta70,-0.004256117,0.005385956,0.021729918,1.6259,0.297942648,6.49,3.491215575,3,0,145.606772,85.14157802,1.42,0.070227437,56.49,10.51178631,1.16E-07,67.79,26.77717581,2831.51,1084.042079,-0.194406825,0.121728545,0,0.273280584,0.60499087,0.615833517,0.061767997,0.127042032,-0.070100193
131,Ir1Ni30Ta69,Ir1 Ni30 Ta69,-0.002799158,0.004803303,0.01282564,1.63,0.297639399,6.54,3.491542835,3,0,144.3842272,85.18978607,1.419,0.070219967,56.64,10.51140459,1.15E-07,68.13,26.7069673,2815.89,1084.499232,-0.203119033,0.122399021,0,0.277845777,0.599755202,0.609637332,0.062452519,0.128283858,-0.076589007
132,Ir1Ni31Ta68,Ir1 Ni31 Ta68,-0.00134244,0.004283426,0.016025128,1.6341,0.297353491,6.59,3.491818387,3,0,143.1616824,85.23511746,1.418,0.070212313,56.79,10.51094969,1.15E-07,68.47,26.64136534,2800.27,1084.921761,-0.211655699,0.123076923,0,0.282461538,0.594461538,0.60367829,0.063103597,0.129545743,-0.082998684
133,Ir1Ni32Ta67,Ir1 Ni32 Ta67,0.000114037,0.003818203,0.016996732,1.6382,0.29708331,6.64,3.492045607,3,0,141.9391376,85.27784268,1.417,0.070204465,56.94,10.5104241,1.14E-07,68.81,26.57998385,2784.65,1085.312584,-0.220002547,0.123762376,0,0.287128713,0.589108911,0.597943911,0.063722037,0.130819443,-0.089315229
134,Ir1Ni33Ta66,Ir1 Ni33 Ta66,0.001570274,0.003407634,0.012472191,1.6423,0.296827428,6.69,3.492227394,3,0,140.7165928,85.31820056,1.416,0.070196412,57.09,10.50982977,1.13E-07,69.15,26.52248158,2769.03,1085.674261,-0.228144897,0.124455507,0,0.291848164,0.583696329,0.592422853,0.064308561,0.132096452,-0.095524256
135,Ir1Ni34Ta65,Ir1 Ni34 Ta65,0.00302627,0.003051719,0.020548047,1.6464,0.296584571,6.74,3.492366234,3,0,139.494048,85.35640286,1.415,0.07018814,57.24,10.50916818,1.13E-07,69.49,26.46855591,2753.41,1086.009042,-0.236067733,0.125156446,0,0.296620776,0.578222778,0.587104794,0.064863816,0.133368056,-0.101611055
136,Ir1Ni35Ta64,Ir1 Ni35 Ta64,0.004482025,0.004482025,0.032998316,1.6505,0.296353606,6.79,3.492464251,3,0,138.2715032,85.39263805,1.414,0.070179639,57.39,10.50844039,1.12E-07,69.83,26.41793783,2737.79,1086.318907,-0.24375577,0.125865324,0,0.301447451,0.572687225,0.581980336,0.065388379,0.134625381,-0.107560664
137,Ir1Ni36Ta63,Ir1 Ni36 Ta63,0.00593754,0.00593754,0.030323697,1.6546,0.296133512,6.84,3.492523247,3,0,137.0489584,85.42707454,1.413,0.070170894,57.54,10.50764704,1.11E-07,70.17,26.37038753,2722.17,1086.605608,-0.251193528,0.126582278,0,0.306329114,0.567088608,0.577040913,0.065882765,0.135859446,-0.113357936
138,Ir1Ni37Ta62,Ir1 Ni37 Ta62,0.007392814,0.007392814,0.01830058,1.6587,0.295923374,6.89,3.492544743,3,0,135.8264136,85.45986338,1.412,0.070161893,57.69,10.50678844,1.11E-07,70.51,26.32569083,2706.55,1086.87069,-0.258365405,0.127307447,0,0.311266709,0.561425843,0.572278724,0.066347428,0.137061221,-0.118987618
139,Ir1Ni38Ta61,Ir1 Ni38 Ta61,0.008847847,0.008847847,0.012259521,1.6628,0.295722365,6.94,3.492530004,3,0,134.6038688,85.49114052,1.411,0.07015262,57.84,10.50586455,1.10E-07,70.85,26.28365605,2690.93,1087.115523,-0.265255749,0.128040973,0,0.316261204,0.555697823,0.56768666,0.066782769,0.138221681,-0.124434422
140,Ir1Ni39Ta60,Ir1 Ni39 Ta60,0.01030264,0.01030264,0.019122774,1.6669,0.295529733,6.99,3.492480061,3,0,133.381324,85.52102876,1.41,0.070143062,57.99,10.50487499,1.10E-07,71.19,26.24411139,2675.31,1087.341317,-0.271848935,0.128783001,0,0.321313587,0.549903413,0.563258251,0.067189137,0.139331862,-0.1296831
141,Ir1Ni40Ta59,Ir1 Ni40 Ta59,0.011757192,0.011757192,0.031321959,1.671,0.295344795,7.04,3.492395736,3,0,132.1587792,85.5496394,1.409,0.070133203,58.14,10.50381909,1.09E-07,71.53,26.20690269,2659.69,1087.549145,-0.278129444,0.129533679,0,0.32642487,0.544041451,0.558987615,0.067566835,0.140382919,-0.134718522
142,Ir1Ni41Ta58,Ir1 Ni41 Ta58,0.013211503,0.013211503,0.044681648,1.6751,0.29516693,7.09,3.492277656,3,0,130.9362344,85.57707367,1.408,0.070123025,58.29,10.50269589,1.08E-07,71.87,26.1718915,2644.07,1087.739955,-0.284081934,0.13029316,0,0.331596091,0.538110749,0.554869412,0.067916118,0.141366179,-0.139525753
143,Ir1Ni42Ta57,Ir1 Ni42 Ta57,0.014665574,0.014665574,0.058410909,1.6792,0.294995564,7.14,3.492126265,3,0,129.7136896,85.60342399,1.407,0.070112511,58.44,10.5015041,1.08E-07,72.21,26.13895342,2628.45,1087.914582,-0.28969132,0.131061599,0,0.336828309,0.532110092,0.55089881,0.0682372,0.142273204,-0.144090129
144,Ir1Ni43Ta56,Ir1 Ni43 Ta56,0.016119404,0.016119404,0.072299509,1.6833,0.294830172,7.19,3.491941832,3,0,128.4911448,85.62877495,1.406,0.070101641,58.59,10.50024218,1.07E-07,72.55,26.10797667,2612.83,1088.073761,-0.29494285,0.131839156,0,0.34212261,0.526038233,0.54707145,0.068530255,0.14309584,-0.148397332
145,Ir1Ni44Ta55,Ir1 Ni44 Ta55,0.017572993,0.017572993,0.086270525,1.6874,0.294670269,7.24,3.491724465,3,0,127.2686,85.65320432,1.405,0.070090397,58.74,10.49890824,1.06E-07,72.89,26.07886092,2597.21,1088.218135,-0.299822183,0.132625995,0,0.347480106,0.519893899,0.543383415,0.068795416,0.143826273,-0.151137935
